"resource_id","iam_principal","service","charge_type","region","tag_project","tag_owner","tag_name","tag_cluster","cost_usd"
"arn:aws:logs:ap-southeast-1:123456789012:log-group:/aws/kinesisfirehose/KDS-S3-ice-streamer","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","-","-","-","-","2.0240000000000004E-6"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-081c940a2ac602228","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","2.0034000000000027E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-03239ba52b4e0730f","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.9493000000000027E-6"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-0930ddfc855d72f21","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","1.943300000000003E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0f6ebd314ca63c65c","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.8893000000000032E-6"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-072fb9b0022dec326","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","1.850500000000004E-6"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-03a0c3024f3524dd4","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","1.850500000000004E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0fc886e03ca75134e","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.7388000000000023E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0ea127ebbf9334b4f","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.6927000000000035E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0605a3f8cf262db80","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.6927000000000035E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-060fe5719c3708675","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.6788000000000025E-6"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-094d6bcc245acff2c","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","1.6391000000000033E-6"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-074de979d360b37d7","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","1.6391000000000033E-6"
"arn:aws:cloudfront::123456789012:distribution/E1N9T0IVKGTRSU","(no principal)","AmazonCloudFront","Usage","-","app","-","-","-","1.6147E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0211c787f9ac4c086","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.5273000000000015E-6"
"arn:aws:logs:ap-southeast-1:123456789012:log-group:/aws/lambda/sam-app-PetstoreFunction-muwcM1j8uLkf","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","-","-","-","-","1.4938000000000002E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-03b73467391222de9","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.4816000000000029E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0fa1634817f4b7631","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.4816000000000029E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-06b794fb476507fb9","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.4673000000000018E-6"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-0fff09a9f7b481418","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","1.4279000000000027E-6"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-0ded3538e60534b7b","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","1.4279000000000027E-6"
"arn:aws:elasticfilesystem:us-east-2:123456789012:file-system/fs-070d4d807603184b5","(no principal)","AmazonEFS","Usage","us-east-2","-","-","demo-efs-intelligent-tier","-","1.4135999999999976E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0b9167c86288b2748","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.3785000000000026E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-00e42d7b519acc9ef","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.3785000000000026E-6"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-03083778fc081ac60","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","1.369900000000001E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-03faf6f6413a8a918","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.315800000000001E-6"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-07533bf15ac1da683","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","1.3098000000000014E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0231c45c9f22ccf10","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.2702000000000023E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0b6d10e7223949c0e","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.2702000000000023E-6"
"arn:aws:logs:us-west-2:123456789012:log-group:/aws/codebuild/bedrock-agentcore-strands_claude_getting_started-builder","(no principal)","AmazonCloudWatch","Usage","us-west-2","-","-","-","-","1.2696E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0ae1f7b38d1faee57","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.2558000000000016E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0c222922dac3d0f56","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.2530999999999997E-6"
"arn:aws:logs:us-west-2:123456789012:log-group:/aws/lambda/image-validator-1","(no principal)","AmazonCloudWatch","Usage","us-west-2","-","-","-","-","1.2443E-6"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-08ddfef47b008cc0f","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","1.216900000000002E-6"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-02050d6e644d3efb4","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","1.216900000000002E-6"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-0734a0aa65ad67c38","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","1.1580000000000006E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-03303bb90de8c63db","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.1333000000000002E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-02c1558e6508a408c","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.1048000000000004E-6"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-05d95d67d5bde8e70","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","1.098000000000001E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0213718efe5c56c42","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.0592000000000016E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0e57a642789d5b8f7","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.0592000000000016E-6"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0509fba556a106b73","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","1.044800000000001E-6"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-0f605183a93590632","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","1.0057000000000014E-6"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-05e88bfd15193e126","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","1.0057000000000014E-6"
"arn:aws:logs:ap-southeast-1:123456789012:log-group:/aws/rds/cluster/poc-rds-ab/error","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","-","-","-","-","9.775000000000002E-7"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-01cb1332154b2b89b","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","9.474000000000002E-7"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-03e8fcec5b86ae21d","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","8.874000000000005E-7"
"app-user-my-source-bucket","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.66999999999998E-7"
"sagemaker-studio-123456789012-2n4sl5cr8y9","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.669999999999979E-7"
"sharedeov-hpc-demo-teamx","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.659999999999979E-7"
"sagemaker-us-east-1-123456789012","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.619999999999982E-7"
"app-user-autolake-relication-uswest1","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.57999999999998E-7"
"app-user-my-terraform-state-bucket","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.54999999999998E-7"
"s3-bucket-demo-maice","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.539999999999981E-7"
"app-user-analytics-workshop-bucket","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.509999999999981E-7"
"mcs-storagestackservicebucketa8dbed84-rohnofup2i5v","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.49999999999998E-7"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-06eed6ff2123e805c","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","8.47800000000001E-7"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-05ca7c37cb4bf3ef3","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","8.47800000000001E-7"
"h200-benchmark-qwen-20262021","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.46999999999998E-7"
"mcs-databuckete3889a50-32thh4ef0gst","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.469999999999978E-7"
"macie-s3-bucket-report","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.449999999999979E-7"
"mcs-accesslogsbucket83982689-6yc6bmbf9dz3","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.43999999999998E-7"
"mcs-cicd-123456789012-us-east-1","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.41999999999998E-7"
"mcs-accesslogsbucket83982689-vwmzqrmvq6nh","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.40999999999998E-7"
"my-cur-bucket","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.329999999999982E-7"
"general-mortgage-kb-7935-3927-1749008180","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.319999999999981E-7"
"clawops-docs-20260323-us-east-1","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.26999999999998E-7"
"cw-syn-results-123456789012-us-east-1","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.259999999999983E-7"
"mcs-databuckete3889a50-xpvn7wvtnskn","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.24999999999998E-7"
"cdk-hnb659fds-assets-123456789012-us-east-1","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.229999999999981E-7"
"cf-templates-1qnt045plpzcm-us-east-1","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.209999999999979E-7"
"aws-logs-123456789012-us-east-1","(no principal)","AmazonS3","Usage","-","-","-","-","-","8.13999999999998E-7"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-02b33ad30d9319636","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","7.944000000000008E-7"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-0f1712f2c2b288956","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","7.944000000000008E-7"
"arn:aws:logs:ap-southeast-1:123456789012:log-group:my-fw-alert","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","-","-","-","-","7.774E-7"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-03c4a4808bdf4f3e8","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","7.36E-7"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-0628aff56a6c78e02","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","6.759000000000002E-7"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-06d34ecf6775e2304","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","6.366000000000004E-7"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0c85960057fbad2c3","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","6.366000000000004E-7"
"arn:aws:logs:ap-southeast-1:123456789012:log-group:/aws/codebuild/bedrock-agentcore-strands_claude_getting_started-builder","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","-","-","-","-","6.072000000000001E-7"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-0d264e08624a75b98","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","5.833000000000002E-7"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-066b95debfa7c002e","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","5.833000000000002E-7"
"arn:aws:logs:ap-southeast-1:123456789012:log-group:/aws/lambda/kiro-hello-lambda","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","-","-","-","-","5.060000000000001E-7"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-0089a074aa80c13df","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","4.459E-7"
"arn:aws:logs:us-west-2:123456789012:log-group:/aws/vendedlogs/bedrock/knowledge-base/APPLICATION_LOGS/B4NNDZHTGX","(no principal)","AmazonCloudWatch","Usage","us-west-2","-","-","-","-","4.438999999999999E-7"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0a2fe0007992c896c","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","4.254E-7"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-01fd0807e0281ecc2","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","4.254E-7"
"arn:aws:logs:us-west-2:123456789012:log-group:/aws/codebuild/bedrock-agentcore-data_analysis_agent-builder","(no principal)","AmazonCloudWatch","Usage","us-west-2","-","-","-","-","4.116999999999999E-7"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-0507362419f2f3fde","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","3.99E-7"
"arn:aws:logs:us-west-2:123456789012:log-group:/aws/codebuild/bedrock-agentcore-aws_pricing_agent-builder","(no principal)","AmazonCloudWatch","Usage","us-west-2","-","-","-","-","3.9789999999999993E-7"
"arn:aws:logs:ap-southeast-1:123456789012:log-group:/aws/datasync","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","-","-","-","-","3.8719999999999997E-7"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-02c8771df3776edc6","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","3.72E-7"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-0ccc68a994adf0a11","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","3.72E-7"
"arn:aws:s3vectors:us-west-2:123456789012:bucket/nexus-ai-vectors-system/index/nexus-tools-generated","(no principal)","AmazonS3","Usage","us-west-2","-","-","-","-","3.577E-7"
"arn:aws:logs:us-east-1:123456789012:log-group:/aws/eks/fluentbit-cloudwatch/workload/aws-for-fluent-bit","(no principal)","AmazonCloudWatch","Usage","us-east-1","-","-","-","-","3.219999999999999E-7"
"arn:aws:logs:us-east-1:123456789012:log-group:/aws/eks/fluentbit-cloudwatch/workload/default","(no principal)","AmazonCloudWatch","Usage","us-east-1","-","-","-","-","3.058999999999999E-7"
"arn:aws:logs:us-west-2:123456789012:log-group:/aws/application-signals/data","(no principal)","AmazonCloudWatch","Usage","us-west-2","-","-","-","-","3.013000000000001E-7"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0fa693ebe16e8d588","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","3.013E-7"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0213b966b27d95040","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","2.6960000000000003E-7"
"arn:aws:logs:ap-southeast-1:123456789012:log-group:/aws/lambda/glue-athena-stack-flowlog-TGWAthenaPartitionsFunct-UUyKXg5kU52C","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","-","-","-","-","2.622E-7"
"arn:aws:logs:ap-southeast-1:123456789012:log-group:/aws/rds/proxy/ab-iot-database","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","-","-","-","-","2.346E-7"
"arn:aws:logs:us-west-2:123456789012:log-group:/aws/lambda/image-validator","(no principal)","AmazonCloudWatch","Usage","us-west-2","-","-","-","-","2.185E-7"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-0daaaf9071c785f03","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","2.144E-7"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-091d522b018f3952a","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","2.144E-7"
"arn:aws:logs:us-west-2:123456789012:log-group:/aws/imagebuilder/parallelcluster-ui-2025_04_0-6b24e150-a9b1-11f0-a308-06bb28b3a50d","(no principal)","AmazonCloudWatch","Usage","us-west-2","-","-","-","-","2.0239999999999999E-7"
"arn:aws:logs:us-west-2:123456789012:log-group:/aws/imagebuilder/parallelcluster-ui-2025_04_0-c2f34c20-7e30-11f0-a5db-0afe0391d3a7","(no principal)","AmazonCloudWatch","Usage","us-west-2","-","-","-","-","1.9779999999999998E-7"
"arn:aws:ecs:us-east-1:123456789012:task/MCS-ServiceStackApiEcsServiceApiEcsServiceCluster0E9E02D7-KSc2YxWcWlTE/cdefd1aaabeb468aa570e1e9c7cf261d","(no principal)","AmazonECS","Usage","-","-","-","-","-","1.894E-7"
"arn:aws:logs:us-east-2:123456789012:log-group:/aws/imagebuilder/parallelcluster-ui-2025_04_0-29391370-a9b0-11f0-b8ac-0ac3577aa9fb","(no principal)","AmazonCloudWatch","Usage","us-east-2","-","-","-","-","1.892E-7"
"arn:aws:logs:us-west-2:123456789012:log-group:/aws/lambda/image-validator-3","(no principal)","AmazonCloudWatch","Usage","us-west-2","-","-","-","-","1.7709999999999994E-7"
"arn:aws:aoss:us-west-2:123456789012:collection/70olwz4v4f36ekwihzyc","(no principal)","AmazonES","Usage","us-west-2","-","-","-","-","1.766999999999997E-7"
"arn:aws:logs:ap-southeast-1:123456789012:log-group:/aws/lambda/sam-app-prod-PetstoreFunction-yI3XbxCQGpRW","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","-","-","-","-","1.6499999999999996E-7"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-057e5ba76a2b269ff","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","1.6079999999999998E-7"
"arn:aws:fsx:ap-southeast-1:123456789012:backup/backup-089cfebeedbdbeb59","(no principal)","AmazonFSx","Usage","ap-southeast-1","-","-","-","-","1.6079999999999998E-7"
"arn:aws:logs:us-east-1:123456789012:log-group:/aws/eks/fluentbit-cloudwatch/workload/kube-system","(no principal)","AmazonCloudWatch","Usage","us-east-1","-","-","-","-","1.587E-7"
"arn:aws:logs:ap-southeast-1:123456789012:log-group:/aws/imagebuilder/web-nginx-01","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","-","-","-","-","1.5409999999999998E-7"
"arn:aws:logs:us-east-1:123456789012:log-group:/aws/lambda/eks-workshop-ide-EksWorkshopC9BootstrapInstanceLam-rPps3HrDewfO","(no principal)","AmazonCloudWatch","Usage","us-east-1","-","-","-","-","1.3569999999999998E-7"
"arn:aws:logs:us-east-1:123456789012:log-group:/aws/lambda/karpenter-workshop-C9BootstrapInstanceLambdaFuncti-OAM7foGT3AA9","(no principal)","AmazonCloudWatch","Usage","us-east-1","-","-","-","-","1.3109999999999998E-7"
"arn:aws:ecs:us-east-1:123456789012:task/MCS-ServiceStackApiEcsServiceApiEcsServiceCluster0E9E02D7-KSc2YxWcWlTE/b9addc26b6f942f79be300b7adfd4803","(no principal)","AmazonECS","Usage","-","-","-","-","-","1.18E-7"
"arn:aws:logs:ap-southeast-1:123456789012:log-group:/aws-glue/crawlers","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","-","-","-","-","1.1499999999999998E-7"
"arn:aws:logs:us-east-1:123456789012:log-group:/aws/lambda/existing_mortgage_assistant_ag","(no principal)","AmazonCloudWatch","Usage","us-east-1","-","-","-","-","1.127E-7"
